scenario,period,year_min,year_max,crop,crop_label,mode,mode_label,hazard,hazard_label,metric,n,n_samples,mean,sd,ci95_low,ci95_high,mean_sd_ci
ssp585,future_2070_2100,2070,2100,soyb,Soybean,total,Total,total,Total water stress,loss_pct,10,10,3.486309601809782,0.4695767975094504,3.1952628873762627,3.777356316243301,3.486 ? 0.470 (3.195-3.777)
ssp585,future_2070_2100,2070,2100,soyb,Soybean,total,Total,total,Total water stress,loss_million_tonnes,10,10,5.171124221399545,0.6840246284914695,4.747161364269569,5.59508707852952,5.171 ? 0.684 (4.747-5.595)
ssp585,future_2070_2100,2070,2100,soyb,Soybean,total,Total,wet,Waterlogging stress,loss_pct,10,10,1.0042112794722056,0.0738133497284666,0.9584612913259744,1.0499612676184369,1.004 ? 0.074 (0.958-1.050)
ssp585,future_2070_2100,2070,2100,soyb,Soybean,total,Total,wet,Waterlogging stress,loss_million_tonnes,10,10,1.494224887337319,0.1127664491048289,1.424331518064459,1.5641182566101792,1.494 ? 0.113 (1.424-1.564)
ssp585,future_2070_2100,2070,2100,whea,Wheat,total,Total,dry,Drought stress,loss_pct,10,10,4.550931936225508,0.9846961381147052,3.940610946701123,5.161252925749893,4.551 ? 0.985 (3.941-5.161)
ssp585,future_2070_2100,2070,2100,whea,Wheat,total,Total,dry,Drought stress,loss_million_tonnes,10,10,18.23710871932868,3.930546926518861,15.800930494685758,20.6732869439716,18.237 ? 3.931 (15.801-20.673)
ssp585,future_2070_2100,2070,2100,whea,Wheat,total,Total,total,Total water stress,loss_pct,10,10,4.843951632687832,0.9747846685269392,4.239773835659385,5.448129429716278,4.844 ? 0.975 (4.240-5.448)
ssp585,future_2070_2100,2070,2100,whea,Wheat,total,Total,total,Total water stress,loss_million_tonnes,10,10,19.41369445113397,3.889606522677739,17.002891351686202,21.82449755058174,19.414 ? 3.890 (17.003-21.824)
ssp585,future_2070_2100,2070,2100,whea,Wheat,total,Total,wet,Waterlogging stress,loss_pct,10,10,0.3374640580811802,0.0494319198004464,0.3068258367670796,0.3681022793952808,0.337 ? 0.049 (0.307-0.368)
ssp585,future_2070_2100,2070,2100,whea,Wheat,total,Total,wet,Waterlogging stress,loss_million_tonnes,10,10,1.3542717692941075,0.20070585209941,1.229872993351739,1.478670545236476,1.354 ? 0.201 (1.230-1.479)
